{'K_BLOCKING=0_avg': 2.9605, 'K_BLOCKING=0_best': 2.9605, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 3.1407, 'K_BLOCKING=112_best': 3.1407, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.089, 'K_BLOCKING=128_best': 3.089, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 2.9615, 'K_BLOCKING=16_best': 2.9615, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.9585999999999997, 'K_BLOCKING=32_best': 2.9585999999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 3.0131, 'K_BLOCKING=48_best': 3.0131, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.0595, 'K_BLOCKING=64_best': 3.0595, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 3.0989, 'K_BLOCKING=80_best': 3.0989, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.0812999999999997, 'K_BLOCKING=96_best': 3.0812999999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0793, 'xsmm_reference_best': 3.0793, 'xsmm_reference_cpu_freq': 2.999987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 56.5558, 'K_BLOCKING=0_best': 56.5558, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 56.5955, 'K_BLOCKING=112_best': 56.5955, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 56.58240000000001, 'K_BLOCKING=128_best': 56.58240000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 57.794200000000004, 'K_BLOCKING=16_best': 57.794200000000004, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 53.51520000000001, 'K_BLOCKING=32_best': 53.51520000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 68.4152, 'K_BLOCKING=48_best': 68.4152, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 56.48819999999999, 'K_BLOCKING=64_best': 56.48819999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 56.6432, 'K_BLOCKING=80_best': 56.6432, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 56.51990000000001, 'K_BLOCKING=96_best': 56.51990000000001, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 56, 'a_nonzero': 4704, 'a_rows': 84, 'a_size': 4704, 'a_unique': 214, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 44.9913, 'xsmm_reference_best': 44.9913, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 62.670399999999994, 'K_BLOCKING=0_best': 62.670399999999994, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 62.80839999999999, 'K_BLOCKING=112_best': 62.80839999999999, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 62.763099999999994, 'K_BLOCKING=128_best': 62.763099999999994, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 61.2537, 'K_BLOCKING=16_best': 61.2537, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 58.5159, 'K_BLOCKING=32_best': 58.5159, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 59.105399999999996, 'K_BLOCKING=48_best': 59.105399999999996, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 63.59439999999999, 'K_BLOCKING=64_best': 63.59439999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 77.2441, 'K_BLOCKING=80_best': 77.2441, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 62.6434, 'K_BLOCKING=96_best': 62.6434, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 4704, 'a_rows': 56, 'a_size': 4704, 'a_unique': 428, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 52.595499999999994, 'xsmm_reference_best': 52.595499999999994, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 78.3506, 'K_BLOCKING=0_best': 78.3506, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 78.1337, 'K_BLOCKING=112_best': 78.1337, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 78.4591, 'K_BLOCKING=128_best': 78.4591, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 104.15259999999998, 'K_BLOCKING=16_best': 104.15259999999998, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 86.38669999999999, 'K_BLOCKING=32_best': 86.38669999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 92.4774, 'K_BLOCKING=48_best': 92.4774, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 83.6303, 'K_BLOCKING=64_best': 83.6303, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 108.75529999999999, 'K_BLOCKING=80_best': 108.75529999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 78.3438, 'K_BLOCKING=96_best': 78.3438, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 7056, 'a_rows': 168, 'a_size': 14112, 'a_unique': 214, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 95.5306, 'xsmm_reference_best': 95.5306, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 147.24439999999998, 'K_BLOCKING=0_best': 147.24439999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 136.3461, 'K_BLOCKING=112_best': 136.3461, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 136.7174, 'K_BLOCKING=128_best': 136.7174, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 110.39649999999999, 'K_BLOCKING=16_best': 110.39649999999999, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 127.2288, 'K_BLOCKING=32_best': 127.2288, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 116.2107, 'K_BLOCKING=48_best': 116.2107, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 125.73209999999999, 'K_BLOCKING=64_best': 125.73209999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 147.3273, 'K_BLOCKING=80_best': 147.3273, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 137.144, 'K_BLOCKING=96_best': 137.144, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 168, 'a_nonzero': 8976, 'a_rows': 56, 'a_size': 9408, 'a_unique': 784, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9540816326530612, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 104.15820000000001, 'xsmm_reference_best': 104.15820000000001, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 105.8469, 'K_BLOCKING=0_best': 105.8469, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 105.7557, 'K_BLOCKING=112_best': 105.7557, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 105.80730000000001, 'K_BLOCKING=128_best': 105.80730000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 104.46860000000001, 'K_BLOCKING=16_best': 104.46860000000001, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 101.0843, 'K_BLOCKING=32_best': 101.0843, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 124.6301, 'K_BLOCKING=48_best': 124.6301, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 105.8371, 'K_BLOCKING=64_best': 105.8371, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 105.9222, 'K_BLOCKING=80_best': 105.9222, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 105.91389999999998, 'K_BLOCKING=96_best': 105.91389999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 56, 'a_nonzero': 8976, 'a_rows': 168, 'a_size': 9408, 'a_unique': 784, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9540816326530612, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 69.14349999999999, 'xsmm_reference_best': 69.14349999999999, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 122.4981, 'K_BLOCKING=0_best': 122.4981, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 122.67, 'K_BLOCKING=112_best': 122.67, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 122.53309999999999, 'K_BLOCKING=128_best': 122.53309999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 107.49380000000001, 'K_BLOCKING=16_best': 107.49380000000001, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 104.60319999999999, 'K_BLOCKING=32_best': 104.60319999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 111.4863, 'K_BLOCKING=48_best': 111.4863, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 116.6917, 'K_BLOCKING=64_best': 116.6917, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 149.2047, 'K_BLOCKING=80_best': 149.2047, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 122.53110000000001, 'K_BLOCKING=96_best': 122.53110000000001, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 9408, 'a_rows': 112, 'a_size': 9408, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 74.3553, 'xsmm_reference_best': 74.3553, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 128.8671, 'K_BLOCKING=0_best': 128.8671, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 128.9171, 'K_BLOCKING=112_best': 128.9171, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 129.1008, 'K_BLOCKING=128_best': 129.1008, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 103.8522, 'K_BLOCKING=16_best': 103.8522, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 117.1019, 'K_BLOCKING=32_best': 117.1019, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 129.1617, 'K_BLOCKING=48_best': 129.1617, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 123.425, 'K_BLOCKING=64_best': 123.425, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 121.51590000000002, 'K_BLOCKING=80_best': 121.51590000000002, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 147.0425, 'K_BLOCKING=96_best': 147.0425, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 9408, 'a_rows': 84, 'a_size': 9408, 'a_unique': 850, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 83.3535, 'xsmm_reference_best': 83.3535, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 171.3787, 'K_BLOCKING=0_best': 171.3787, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 171.3644, 'K_BLOCKING=112_best': 171.3644, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 171.4001, 'K_BLOCKING=128_best': 171.4001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 169.8197, 'K_BLOCKING=16_best': 169.8197, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 174.6922, 'K_BLOCKING=32_best': 174.6922, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 162.619, 'K_BLOCKING=48_best': 162.619, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 177.4738, 'K_BLOCKING=64_best': 177.4738, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 160.961, 'K_BLOCKING=80_best': 160.961, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 175.772, 'K_BLOCKING=96_best': 175.772, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 14112, 'a_rows': 252, 'a_size': 28224, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 155.7617, 'xsmm_reference_best': 155.7617, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 329.3329, 'K_BLOCKING=0_best': 329.3329, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 291.28049999999996, 'K_BLOCKING=112_best': 291.28049999999996, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 307.60479999999995, 'K_BLOCKING=128_best': 307.60479999999995, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 226.9328, 'K_BLOCKING=16_best': 226.9328, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 259.59430000000003, 'K_BLOCKING=32_best': 259.59430000000003, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 287.1549, 'K_BLOCKING=48_best': 287.1549, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 275.24760000000003, 'K_BLOCKING=64_best': 275.24760000000003, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 311.3612, 'K_BLOCKING=80_best': 311.3612, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 292.73380000000003, 'K_BLOCKING=96_best': 292.73380000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 252, 'a_nonzero': 20400, 'a_rows': 84, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 174.49790000000002, 'xsmm_reference_best': 174.49790000000002, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 261.7143, 'K_BLOCKING=0_best': 261.7143, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 261.5831, 'K_BLOCKING=112_best': 261.5831, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 261.71840000000003, 'K_BLOCKING=128_best': 261.71840000000003, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 232.21549999999996, 'K_BLOCKING=16_best': 232.21549999999996, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 230.04520000000002, 'K_BLOCKING=32_best': 230.04520000000002, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 233.9282, 'K_BLOCKING=48_best': 233.9282, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 241.4045, 'K_BLOCKING=64_best': 241.4045, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 317.4368, 'K_BLOCKING=80_best': 317.4368, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 261.646, 'K_BLOCKING=96_best': 261.646, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 20400, 'a_rows': 252, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 121.9064, 'xsmm_reference_best': 121.9064, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 0.7889999999999999, 'K_BLOCKING=0_best': 0.7889999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.7843, 'K_BLOCKING=112_best': 0.7843, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.7758, 'K_BLOCKING=128_best': 0.7758, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.7918000000000001, 'K_BLOCKING=16_best': 0.7918000000000001, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.7763, 'K_BLOCKING=32_best': 0.7763, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.7738, 'K_BLOCKING=48_best': 0.7738, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.7739, 'K_BLOCKING=64_best': 0.7739, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.7735000000000001, 'K_BLOCKING=80_best': 0.7735000000000001, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.769, 'K_BLOCKING=96_best': 0.769, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 3, 'a_nonzero': 18, 'a_rows': 6, 'a_size': 18, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 0.8077, 'xsmm_reference_best': 0.8077, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.46349999999999997, 'K_BLOCKING=0_best': 0.46349999999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.4575, 'K_BLOCKING=112_best': 0.4575, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.458, 'K_BLOCKING=128_best': 0.458, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.4607, 'K_BLOCKING=16_best': 0.4607, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.45709999999999995, 'K_BLOCKING=32_best': 0.45709999999999995, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.466, 'K_BLOCKING=48_best': 0.466, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.45940000000000003, 'K_BLOCKING=64_best': 0.45940000000000003, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.4588, 'K_BLOCKING=80_best': 0.4588, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.45970000000000005, 'K_BLOCKING=96_best': 0.45970000000000005, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 18, 'a_rows': 3, 'a_size': 18, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 0.4748, 'xsmm_reference_best': 0.4748, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.8079000000000001, 'K_BLOCKING=0_best': 0.8079000000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.8276999999999999, 'K_BLOCKING=112_best': 0.8276999999999999, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.8087, 'K_BLOCKING=128_best': 0.8087, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.8117000000000001, 'K_BLOCKING=16_best': 0.8117000000000001, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.8385999999999999, 'K_BLOCKING=32_best': 0.8385999999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.8090999999999999, 'K_BLOCKING=48_best': 0.8090999999999999, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.8053000000000001, 'K_BLOCKING=64_best': 0.8053000000000001, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.8150999999999999, 'K_BLOCKING=80_best': 0.8150999999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.8224, 'K_BLOCKING=96_best': 0.8224, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 24, 'a_rows': 6, 'a_size': 36, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 0.8366, 'xsmm_reference_best': 0.8366, 'xsmm_reference_cpu_freq': 2.999836, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.4484, 'K_BLOCKING=0_best': 0.4484, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.45099999999999996, 'K_BLOCKING=112_best': 0.45099999999999996, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4519, 'K_BLOCKING=128_best': 0.4519, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.4551, 'K_BLOCKING=16_best': 0.4551, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.44509999999999994, 'K_BLOCKING=32_best': 0.44509999999999994, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.4553, 'K_BLOCKING=48_best': 0.4553, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.44960000000000006, 'K_BLOCKING=64_best': 0.44960000000000006, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.4548, 'K_BLOCKING=80_best': 0.4548, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.45499999999999996, 'K_BLOCKING=96_best': 0.45499999999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 12, 'a_rows': 3, 'a_size': 18, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 0.4598, 'xsmm_reference_best': 0.4598, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.5342, 'K_BLOCKING=0_best': 0.5342, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.5299, 'K_BLOCKING=112_best': 0.5299, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.5286, 'K_BLOCKING=128_best': 0.5286, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.5284, 'K_BLOCKING=16_best': 0.5284, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.5272, 'K_BLOCKING=32_best': 0.5272, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.5231, 'K_BLOCKING=48_best': 0.5231, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.5387, 'K_BLOCKING=64_best': 0.5387, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.5363, 'K_BLOCKING=80_best': 0.5363, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5288999999999999, 'K_BLOCKING=96_best': 0.5288999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 3, 'a_nonzero': 12, 'a_rows': 6, 'a_size': 18, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 0.5259, 'xsmm_reference_best': 0.5259, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
