{'K_BLOCKING=0_avg': 1.6367999999999998, 'K_BLOCKING=0_best': 1.6367999999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.6979, 'K_BLOCKING=112_best': 1.6979, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.6344, 'K_BLOCKING=128_best': 1.6344, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 1.6515999999999997, 'K_BLOCKING=16_best': 1.6515999999999997, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.6451999999999998, 'K_BLOCKING=32_best': 1.6451999999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 1.6649999999999998, 'K_BLOCKING=48_best': 1.6649999999999998, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.6443999999999999, 'K_BLOCKING=64_best': 1.6443999999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.6472000000000002, 'K_BLOCKING=80_best': 1.6472000000000002, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.6934, 'K_BLOCKING=96_best': 1.6934, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7393, 'xsmm_reference_best': 1.7393, 'xsmm_reference_cpu_freq': 2.999828, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 71.09400000000001, 'K_BLOCKING=0_best': 71.09400000000001, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 71.5804, 'K_BLOCKING=112_best': 71.5804, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 71.81700000000001, 'K_BLOCKING=128_best': 71.81700000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 62.8501, 'K_BLOCKING=16_best': 62.8501, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 58.2072, 'K_BLOCKING=32_best': 58.2072, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 66.7673, 'K_BLOCKING=48_best': 66.7673, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 64.6926, 'K_BLOCKING=64_best': 64.6926, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 85.69489999999999, 'K_BLOCKING=80_best': 85.69489999999999, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 71.694, 'K_BLOCKING=96_best': 71.694, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 9408, 'a_rows': 112, 'a_size': 9408, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 40.56849999999999, 'xsmm_reference_best': 40.56849999999999, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 77.5756, 'K_BLOCKING=0_best': 77.5756, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 77.51079999999999, 'K_BLOCKING=112_best': 77.51079999999999, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 77.4999, 'K_BLOCKING=128_best': 77.4999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 59.9327, 'K_BLOCKING=16_best': 59.9327, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 60.9544, 'K_BLOCKING=32_best': 60.9544, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 68.4995, 'K_BLOCKING=48_best': 68.4995, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 70.35839999999999, 'K_BLOCKING=64_best': 70.35839999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 71.5826, 'K_BLOCKING=80_best': 71.5826, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 76.4114, 'K_BLOCKING=96_best': 76.4114, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 9408, 'a_rows': 84, 'a_size': 9408, 'a_unique': 850, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 46.1324, 'xsmm_reference_best': 46.1324, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 96.6215, 'K_BLOCKING=0_best': 96.6215, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 96.6931, 'K_BLOCKING=112_best': 96.6931, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 96.5385, 'K_BLOCKING=128_best': 96.5385, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 99.3606, 'K_BLOCKING=16_best': 99.3606, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 103.9298, 'K_BLOCKING=32_best': 103.9298, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 98.4619, 'K_BLOCKING=48_best': 98.4619, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 109.27349999999998, 'K_BLOCKING=64_best': 109.27349999999998, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 95.1006, 'K_BLOCKING=80_best': 95.1006, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 106.58689999999999, 'K_BLOCKING=96_best': 106.58689999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 14112, 'a_rows': 252, 'a_size': 28224, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 85.1178, 'xsmm_reference_best': 85.1178, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 183.5704, 'K_BLOCKING=0_best': 183.5704, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 165.1508, 'K_BLOCKING=112_best': 165.1508, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 172.9601, 'K_BLOCKING=128_best': 172.9601, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 128.8423, 'K_BLOCKING=16_best': 128.8423, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 130.45430000000002, 'K_BLOCKING=32_best': 130.45430000000002, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 166.0426, 'K_BLOCKING=48_best': 166.0426, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 154.3621, 'K_BLOCKING=64_best': 154.3621, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 177.0028, 'K_BLOCKING=80_best': 177.0028, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 164.68099999999998, 'K_BLOCKING=96_best': 164.68099999999998, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 252, 'a_nonzero': 20400, 'a_rows': 84, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 98.0746, 'xsmm_reference_best': 98.0746, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 149.23, 'K_BLOCKING=0_best': 149.23, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 148.8475, 'K_BLOCKING=112_best': 148.8475, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 149.60819999999998, 'K_BLOCKING=128_best': 149.60819999999998, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 134.1839, 'K_BLOCKING=16_best': 134.1839, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 134.8399, 'K_BLOCKING=32_best': 134.8399, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 143.7013, 'K_BLOCKING=48_best': 143.7013, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 137.04389999999998, 'K_BLOCKING=64_best': 137.04389999999998, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 179.2338, 'K_BLOCKING=80_best': 179.2338, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 149.2885, 'K_BLOCKING=96_best': 149.2885, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 20400, 'a_rows': 252, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 67.0165, 'xsmm_reference_best': 67.0165, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 0.4226, 'K_BLOCKING=0_best': 0.4226, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.42939999999999995, 'K_BLOCKING=112_best': 0.42939999999999995, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4226, 'K_BLOCKING=128_best': 0.4226, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.42460000000000003, 'K_BLOCKING=16_best': 0.42460000000000003, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.4438, 'K_BLOCKING=32_best': 0.4438, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.4223, 'K_BLOCKING=48_best': 0.4223, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.42590000000000006, 'K_BLOCKING=64_best': 0.42590000000000006, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.4245, 'K_BLOCKING=80_best': 0.4245, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.4324, 'K_BLOCKING=96_best': 0.4324, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 3, 'a_nonzero': 18, 'a_rows': 6, 'a_size': 18, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.4549, 'xsmm_reference_best': 0.4549, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.2582, 'K_BLOCKING=0_best': 0.2582, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.2633, 'K_BLOCKING=112_best': 0.2633, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.2633, 'K_BLOCKING=128_best': 0.2633, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.2719, 'K_BLOCKING=16_best': 0.2719, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.2516, 'K_BLOCKING=32_best': 0.2516, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.269, 'K_BLOCKING=48_best': 0.269, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2622, 'K_BLOCKING=64_best': 0.2622, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.2555, 'K_BLOCKING=80_best': 0.2555, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.25539999999999996, 'K_BLOCKING=96_best': 0.25539999999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 18, 'a_rows': 3, 'a_size': 18, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.2651, 'xsmm_reference_best': 0.2651, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.4406, 'K_BLOCKING=0_best': 0.4406, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.4577, 'K_BLOCKING=112_best': 0.4577, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4406, 'K_BLOCKING=128_best': 0.4406, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.438, 'K_BLOCKING=16_best': 0.438, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.4441, 'K_BLOCKING=32_best': 0.4441, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.4438, 'K_BLOCKING=48_best': 0.4438, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.43810000000000004, 'K_BLOCKING=64_best': 0.43810000000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.4373, 'K_BLOCKING=80_best': 0.4373, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.43899999999999995, 'K_BLOCKING=96_best': 0.43899999999999995, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 24, 'a_rows': 6, 'a_size': 36, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.47619999999999996, 'xsmm_reference_best': 0.47619999999999996, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.25, 'K_BLOCKING=0_best': 0.25, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.2459, 'K_BLOCKING=112_best': 0.2459, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.256, 'K_BLOCKING=128_best': 0.256, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.2484, 'K_BLOCKING=16_best': 0.2484, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.2586, 'K_BLOCKING=32_best': 0.2586, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.2488, 'K_BLOCKING=48_best': 0.2488, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2453, 'K_BLOCKING=64_best': 0.2453, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.2606, 'K_BLOCKING=80_best': 0.2606, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.2487, 'K_BLOCKING=96_best': 0.2487, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 12, 'a_rows': 3, 'a_size': 18, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.2479, 'xsmm_reference_best': 0.2479, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.29359999999999997, 'K_BLOCKING=0_best': 0.29359999999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.2886, 'K_BLOCKING=112_best': 0.2886, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.2976, 'K_BLOCKING=128_best': 0.2976, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.2915, 'K_BLOCKING=16_best': 0.2915, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.28759999999999997, 'K_BLOCKING=32_best': 0.28759999999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.2953, 'K_BLOCKING=48_best': 0.2953, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2915, 'K_BLOCKING=64_best': 0.2915, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.3218, 'K_BLOCKING=80_best': 0.3218, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.2868, 'K_BLOCKING=96_best': 0.2868, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 3, 'a_nonzero': 12, 'a_rows': 6, 'a_size': 18, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.2819, 'xsmm_reference_best': 0.2819, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.6394, 'K_BLOCKING=0_best': 0.6394, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.7027, 'K_BLOCKING=112_best': 0.7027, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.641, 'K_BLOCKING=128_best': 0.641, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.6431, 'K_BLOCKING=16_best': 0.6431, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.6447, 'K_BLOCKING=32_best': 0.6447, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.6448, 'K_BLOCKING=48_best': 0.6448, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.6484, 'K_BLOCKING=64_best': 0.6484, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.6434, 'K_BLOCKING=80_best': 0.6434, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.6448, 'K_BLOCKING=96_best': 0.6448, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 54, 'a_rows': 9, 'a_size': 54, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p2/williams-shunn/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.6729, 'xsmm_reference_best': 0.6729, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.4932999999999993, 'K_BLOCKING=0_best': 0.4932999999999993, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.4974, 'K_BLOCKING=112_best': 0.4974, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4913, 'K_BLOCKING=128_best': 0.4913, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.5004, 'K_BLOCKING=16_best': 0.5004, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.49260000000000004, 'K_BLOCKING=32_best': 0.49260000000000004, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.48810000000000003, 'K_BLOCKING=48_best': 0.48810000000000003, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.4854, 'K_BLOCKING=64_best': 0.4854, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.5023, 'K_BLOCKING=80_best': 0.5023, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.49349999999999994, 'K_BLOCKING=96_best': 0.49349999999999994, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 9, 'a_nonzero': 54, 'a_rows': 6, 'a_size': 54, 'a_unique': 20, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p2/williams-shunn/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.5428, 'xsmm_reference_best': 0.5428, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.9067999999999999, 'K_BLOCKING=0_best': 0.9067999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.9266, 'K_BLOCKING=112_best': 0.9266, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9367000000000001, 'K_BLOCKING=128_best': 0.9367000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.9057999999999999, 'K_BLOCKING=16_best': 0.9057999999999999, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.9103, 'K_BLOCKING=32_best': 0.9103, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.9057000000000001, 'K_BLOCKING=48_best': 0.9057000000000001, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.9029, 'K_BLOCKING=64_best': 0.9029, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.9108, 'K_BLOCKING=80_best': 0.9108, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9159, 'K_BLOCKING=96_best': 0.9159, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 9, 'a_nonzero': 72, 'a_rows': 12, 'a_size': 108, 'a_unique': 10, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p2/williams-shunn/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.967, 'xsmm_reference_best': 0.967, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.5269999999999999, 'K_BLOCKING=0_best': 0.5269999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 0.5267000000000001, 'K_BLOCKING=112_best': 0.5267000000000001, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.5422, 'K_BLOCKING=128_best': 0.5422, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.532, 'K_BLOCKING=16_best': 0.532, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.5357999999999999, 'K_BLOCKING=32_best': 0.5357999999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.5473, 'K_BLOCKING=48_best': 0.5473, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.5322, 'K_BLOCKING=64_best': 0.5322, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 0.5353, 'K_BLOCKING=80_best': 0.5353, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5314, 'K_BLOCKING=96_best': 0.5314, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 12, 'a_nonzero': 64, 'a_rows': 6, 'a_size': 72, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.8888888888888888, 'mat_file': 'data/example_mats/tri/p2/williams-shunn/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.5999, 'xsmm_reference_best': 0.5999, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.8793, 'K_BLOCKING=0_best': 0.8793, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=112_avg': 1.0018, 'K_BLOCKING=112_best': 1.0018, 'K_BLOCKING=112_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9538, 'K_BLOCKING=128_best': 0.9538, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=16_avg': 0.8667, 'K_BLOCKING=16_best': 0.8667, 'K_BLOCKING=16_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.8974, 'K_BLOCKING=32_best': 0.8974, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=48_avg': 0.8686, 'K_BLOCKING=48_best': 0.8686, 'K_BLOCKING=48_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.9267, 'K_BLOCKING=64_best': 0.9267, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=80_avg': 1.163, 'K_BLOCKING=80_best': 1.163, 'K_BLOCKING=80_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9410999999999999, 'K_BLOCKING=96_best': 0.9410999999999999, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 64, 'a_rows': 12, 'a_size': 72, 'a_unique': 14, 'alpha': 1.0, 'beta': 0.0, 'density': 0.8888888888888888, 'mat_file': 'data/example_mats/tri/p2/williams-shunn/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.8717, 'xsmm_reference_best': 0.8717, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
