{'K_BLOCKING=0_avg': 0.2835, 'K_BLOCKING=0_best': 0.2835, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.27999999999999997, 'K_BLOCKING=128_best': 0.27999999999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.2767, 'K_BLOCKING=192_best': 0.2767, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.3489, 'K_BLOCKING=256_best': 0.3489, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.28900000000000003, 'K_BLOCKING=32_best': 0.28900000000000003, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.27480000000000004, 'K_BLOCKING=384_best': 0.27480000000000004, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.27349999999999997, 'K_BLOCKING=512_best': 0.27349999999999997, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.2747, 'K_BLOCKING=64_best': 0.2747, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.28250000000000003, 'K_BLOCKING=96_best': 0.28250000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.2718, 'xsmm_reference_best': 0.2718, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 5.5103, 'K_BLOCKING=0_best': 5.5103, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.1239, 'K_BLOCKING=128_best': 5.1239, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 5.4616999999999996, 'K_BLOCKING=192_best': 5.4616999999999996, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.2829, 'K_BLOCKING=256_best': 5.2829, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 5.0352, 'K_BLOCKING=32_best': 5.0352, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.2555, 'K_BLOCKING=384_best': 5.2555, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.3137, 'K_BLOCKING=512_best': 5.3137, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 4.5798000000000005, 'K_BLOCKING=64_best': 4.5798000000000005, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.5113, 'K_BLOCKING=96_best': 5.5113, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 105, 'a_nonzero': 3432, 'a_rows': 35, 'a_size': 3675, 'a_unique': 304, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9338775510204081, 'mat_file': 'data/example_mats/tet/p4/shunn-ham/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 3.9792, 'xsmm_reference_best': 3.9792, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 2.9411, 'K_BLOCKING=0_best': 2.9411, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.0219, 'K_BLOCKING=128_best': 3.0219, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 2.9966999999999997, 'K_BLOCKING=192_best': 2.9966999999999997, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 2.9865, 'K_BLOCKING=256_best': 2.9865, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.4916, 'K_BLOCKING=32_best': 4.4916, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.0078, 'K_BLOCKING=384_best': 3.0078, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 2.9972000000000003, 'K_BLOCKING=512_best': 2.9972000000000003, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.0362999999999998, 'K_BLOCKING=64_best': 3.0362999999999998, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.9956, 'K_BLOCKING=96_best': 2.9956, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 35, 'a_nonzero': 3432, 'a_rows': 105, 'a_size': 3675, 'a_unique': 304, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9338775510204081, 'mat_file': 'data/example_mats/tet/p4/shunn-ham/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 2.0669, 'xsmm_reference_best': 2.0669, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 5.0885, 'K_BLOCKING=0_best': 5.0885, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.0458, 'K_BLOCKING=128_best': 5.0458, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 5.0659, 'K_BLOCKING=192_best': 5.0659, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.04, 'K_BLOCKING=256_best': 5.04, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.6588, 'K_BLOCKING=32_best': 4.6588, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.0761, 'K_BLOCKING=384_best': 5.0761, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.086, 'K_BLOCKING=512_best': 5.086, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.102200000000005, 'K_BLOCKING=64_best': 5.102200000000005, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.0785, 'K_BLOCKING=96_best': 5.0785, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 56, 'a_nonzero': 4704, 'a_rows': 84, 'a_size': 4704, 'a_unique': 214, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 2.9377, 'xsmm_reference_best': 2.9377, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 5.781499999999999, 'K_BLOCKING=0_best': 5.781499999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.8513, 'K_BLOCKING=128_best': 5.8513, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 5.6969, 'K_BLOCKING=192_best': 5.6969, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.7096, 'K_BLOCKING=256_best': 5.7096, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.9768, 'K_BLOCKING=32_best': 4.9768, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.7829, 'K_BLOCKING=384_best': 5.7829, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 5.8266, 'K_BLOCKING=512_best': 5.8266, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.79, 'K_BLOCKING=64_best': 5.79, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.068200000000002, 'K_BLOCKING=96_best': 6.068200000000002, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 4704, 'a_rows': 56, 'a_size': 4704, 'a_unique': 428, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 3.7717, 'xsmm_reference_best': 3.7717, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 6.9983, 'K_BLOCKING=0_best': 6.9983, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 6.931399999999999, 'K_BLOCKING=128_best': 6.931399999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 7.0399, 'K_BLOCKING=192_best': 7.0399, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 7.0344, 'K_BLOCKING=256_best': 7.0344, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 7.6065, 'K_BLOCKING=32_best': 7.6065, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 7.0325999999999995, 'K_BLOCKING=384_best': 7.0325999999999995, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 7.0909, 'K_BLOCKING=512_best': 7.0909, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 7.372799999999995, 'K_BLOCKING=64_best': 7.372799999999995, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 6.9762, 'K_BLOCKING=96_best': 6.9762, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 7056, 'a_rows': 168, 'a_size': 14112, 'a_unique': 214, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 8.630700000000001, 'xsmm_reference_best': 8.630700000000001, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 13.450399999999998, 'K_BLOCKING=0_best': 13.450399999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 12.3782, 'K_BLOCKING=128_best': 12.3782, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 13.526, 'K_BLOCKING=192_best': 13.526, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 13.429400000000001, 'K_BLOCKING=256_best': 13.429400000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 11.5151, 'K_BLOCKING=32_best': 11.5151, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 13.4916, 'K_BLOCKING=384_best': 13.4916, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 13.5073, 'K_BLOCKING=512_best': 13.5073, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 11.1333, 'K_BLOCKING=64_best': 11.1333, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 12.1229, 'K_BLOCKING=96_best': 12.1229, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 168, 'a_nonzero': 8976, 'a_rows': 56, 'a_size': 9408, 'a_unique': 784, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9540816326530612, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 9.4455, 'xsmm_reference_best': 9.4455, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 9.580399999999997, 'K_BLOCKING=0_best': 9.580399999999997, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 9.516, 'K_BLOCKING=128_best': 9.516, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 9.5922, 'K_BLOCKING=192_best': 9.5922, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 9.573000000000002, 'K_BLOCKING=256_best': 9.573000000000002, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.1672, 'K_BLOCKING=32_best': 9.1672, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 9.5689, 'K_BLOCKING=384_best': 9.5689, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 9.5505, 'K_BLOCKING=512_best': 9.5505, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 9.5213, 'K_BLOCKING=64_best': 9.5213, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 9.5375, 'K_BLOCKING=96_best': 9.5375, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 56, 'a_nonzero': 8976, 'a_rows': 168, 'a_size': 9408, 'a_unique': 784, 'alpha': 1.0, 'beta': 0.0, 'density': 0.9540816326530612, 'mat_file': 'data/example_mats/tet/p5/shunn-ham/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 6.268, 'xsmm_reference_best': 6.268, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 11.224599999999999, 'K_BLOCKING=0_best': 11.224599999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 11.2347, 'K_BLOCKING=128_best': 11.2347, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 11.2123, 'K_BLOCKING=192_best': 11.2123, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 11.2106, 'K_BLOCKING=256_best': 11.2106, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.587399999999999, 'K_BLOCKING=32_best': 9.587399999999999, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 11.5149, 'K_BLOCKING=384_best': 11.5149, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 11.263800000000003, 'K_BLOCKING=512_best': 11.263800000000003, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 10.494299999999999, 'K_BLOCKING=64_best': 10.494299999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 11.2225, 'K_BLOCKING=96_best': 11.2225, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 9408, 'a_rows': 112, 'a_size': 9408, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 6.5376, 'xsmm_reference_best': 6.5376, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 12.5937, 'K_BLOCKING=0_best': 12.5937, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 12.579600000000001, 'K_BLOCKING=128_best': 12.579600000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 12.5343, 'K_BLOCKING=192_best': 12.5343, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 12.6219, 'K_BLOCKING=256_best': 12.6219, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 10.6916, 'K_BLOCKING=32_best': 10.6916, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 12.6279, 'K_BLOCKING=384_best': 12.6279, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 12.628099999999995, 'K_BLOCKING=512_best': 12.628099999999995, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 11.0403, 'K_BLOCKING=64_best': 11.0403, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 13.542100000000005, 'K_BLOCKING=96_best': 13.542100000000005, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 9408, 'a_rows': 84, 'a_size': 9408, 'a_unique': 850, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 7.4375, 'xsmm_reference_best': 7.4375, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 15.855799999999999, 'K_BLOCKING=0_best': 15.855799999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 15.737799999999998, 'K_BLOCKING=128_best': 15.737799999999998, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 15.942400000000001, 'K_BLOCKING=192_best': 15.942400000000001, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 15.878999999999996, 'K_BLOCKING=256_best': 15.878999999999996, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 16.1703, 'K_BLOCKING=32_best': 16.1703, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 15.766, 'K_BLOCKING=384_best': 15.766, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 15.7381, 'K_BLOCKING=512_best': 15.7381, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 15.942100000000005, 'K_BLOCKING=64_best': 15.942100000000005, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 15.9553, 'K_BLOCKING=96_best': 15.9553, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 112, 'a_nonzero': 14112, 'a_rows': 252, 'a_size': 28224, 'a_unique': 425, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 14.2013, 'xsmm_reference_best': 14.2013, 'xsmm_reference_cpu_freq': 2.999878, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 29.407799999999998, 'K_BLOCKING=0_best': 29.407799999999998, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 27.602300000000003, 'K_BLOCKING=128_best': 27.602300000000003, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 28.222699999999996, 'K_BLOCKING=192_best': 28.222699999999996, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 29.4173, 'K_BLOCKING=256_best': 29.4173, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 23.5489, 'K_BLOCKING=32_best': 23.5489, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 29.410299999999996, 'K_BLOCKING=384_best': 29.410299999999996, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 29.5113, 'K_BLOCKING=512_best': 29.5113, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 24.593799999999998, 'K_BLOCKING=64_best': 24.593799999999998, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 26.1633, 'K_BLOCKING=96_best': 26.1633, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 252, 'a_nonzero': 20400, 'a_rows': 84, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m132.txt', 'size_n': 9600, 'xsmm_reference_avg': 16.058799999999998, 'xsmm_reference_best': 16.058799999999998, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 23.8292, 'K_BLOCKING=0_best': 23.8292, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 23.8878, 'K_BLOCKING=128_best': 23.8878, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 23.890499999999996, 'K_BLOCKING=192_best': 23.890499999999996, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 23.8517, 'K_BLOCKING=256_best': 23.8517, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 20.998199999999997, 'K_BLOCKING=32_best': 20.998199999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 23.853700000000003, 'K_BLOCKING=384_best': 23.853700000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 23.8647, 'K_BLOCKING=512_best': 23.8647, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 21.8564, 'K_BLOCKING=64_best': 21.8564, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 23.894399999999997, 'K_BLOCKING=96_best': 23.894399999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 84, 'a_nonzero': 20400, 'a_rows': 252, 'a_size': 21168, 'a_unique': 1760, 'alpha': 1.0, 'beta': 0.0, 'density': 0.963718820861678, 'mat_file': 'data/example_mats/tet/p6/shunn-ham/m460.txt', 'size_n': 9600, 'xsmm_reference_avg': 11.200199999999999, 'xsmm_reference_best': 11.200199999999999, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'dense'}
{'K_BLOCKING=0_avg': 0.0751, 'K_BLOCKING=0_best': 0.0751, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.07970000000000001, 'K_BLOCKING=128_best': 0.07970000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.0761, 'K_BLOCKING=192_best': 0.0761, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.0744, 'K_BLOCKING=256_best': 0.0744, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.077, 'K_BLOCKING=32_best': 0.077, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.0794, 'K_BLOCKING=384_best': 0.0794, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.0746, 'K_BLOCKING=512_best': 0.0746, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.0747, 'K_BLOCKING=64_best': 0.0747, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.0754, 'K_BLOCKING=96_best': 0.0754, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 3, 'a_nonzero': 18, 'a_rows': 6, 'a_size': 18, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m0.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.0727, 'xsmm_reference_best': 0.0727, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.0461, 'K_BLOCKING=0_best': 0.0461, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.0445, 'K_BLOCKING=128_best': 0.0445, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.046400000000000004, 'K_BLOCKING=192_best': 0.046400000000000004, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.0439, 'K_BLOCKING=256_best': 0.0439, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.0449, 'K_BLOCKING=32_best': 0.0449, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.0443, 'K_BLOCKING=384_best': 0.0443, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.0612, 'K_BLOCKING=512_best': 0.0612, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.0449, 'K_BLOCKING=64_best': 0.0449, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.0511, 'K_BLOCKING=96_best': 0.0511, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 18, 'a_rows': 3, 'a_size': 18, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 1.0, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m3.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.0459, 'xsmm_reference_best': 0.0459, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.0809, 'K_BLOCKING=0_best': 0.0809, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.07970000000000001, 'K_BLOCKING=128_best': 0.07970000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.08020000000000001, 'K_BLOCKING=192_best': 0.08020000000000001, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.0781, 'K_BLOCKING=256_best': 0.0781, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.07730000000000001, 'K_BLOCKING=32_best': 0.07730000000000001, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.07970000000000001, 'K_BLOCKING=384_best': 0.07970000000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.0784, 'K_BLOCKING=512_best': 0.0784, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.078, 'K_BLOCKING=64_best': 0.078, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.0799, 'K_BLOCKING=96_best': 0.0799, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 6, 'a_nonzero': 24, 'a_rows': 6, 'a_size': 36, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.6666666666666666, 'mat_file': 'data/example_mats/tri/p1/williams-shunn/m6.txt', 'size_n': 9600, 'xsmm_reference_avg': 0.09409999999999999, 'xsmm_reference_best': 0.09409999999999999, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'wide-sparse'}
